,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
232,106/08/01,0,16,0,0,0 6,0,0 1,0.00%,-,0,36.14,36.4,36.12,36.21,0.11,0.30%,17,615,0
233,106/07/31,0,5,0,0,0 7,0,0 5,0.00%,-,0,35.85,36.1,35.85,36.1,-0.03,-0.08%,9,324,0
234,106/07/28,0,12,0,0,0 6,0,0 3,0.00%,-,0,36.26,36.26,36.13,36.13,-0.37,-1.01%,14,506,0
235,106/07/27,0,75,0,0,0 3,0,0 8,0.00%,-,0,36.19,36.5,36.19,36.5,0.4,1.11%,79,2864,0
236,106/07/26,0,1,0,0,0 0,0,0 8,0.00%,-,0,36.1,36.1,36.1,36.1,-0.2,-0.55%,2,72,0
237,106/07/25,0,-1,0,0,0 8,0,0 7,0.00%,-,0,36.3,36.35,36.3,36.3,0.3,0.83%,5,182,0
238,106/07/24,0,14,0,0,0 0,0,0 4,0.00%,-,0,35.95,36.0,35.95,36.0,0.06,0.17%,15,539,0
239,106/07/21,0,65,0,0,0 9,0,0 8,0.00%,-,0,36.0,36.2,35.93,35.94,-0.19,-0.53%,69,2481,0
240,106/07/20,0,9,0,0,0 4,0,0 10,0.00%,-,0,36.2,36.2,36.13,36.13,-0.01,-0.03%,14,506,0
241,106/07/19,0,7,0,0,0 9,0,0 1,0.00%,-,0,36.0,36.4,36.0,36.14,0.22,0.61%,12,434,0
242,106/07/18,0,25,0,0,0 9,0,0 4,0.00%,-,0,36.0,36.0,35.77,35.92,0.14,0.39%,29,1039,0
243,106/07/17,0,25,0,0,0 5,0,0 8,0.00%,-,0,35.86,35.88,35.78,35.78,0.06,0.17%,26,931,0
244,106/07/14,0,16,0,0,0 1,0,0 6,0.00%,-,0,35.75,35.8,35.72,35.72,-0.18,-0.50%,18,644,0
245,106/07/13,0,80,0,0,0 5,0,0 3,0.00%,-,0,35.7,35.9,35.69,35.9,0.34,0.96%,83,2964,0
246,106/07/12,0,10,0,0,0 6,0,0 6,0.00%,-,0,35.5,35.58,35.5,35.56,0.08,0.23%,12,441,0
247,106/07/11,0,38,0,0,0 3,0,0 3,0.00%,-,0,35.14,35.48,35.14,35.48,0.58,1.66%,48,1699,0
248,106/07/10,0,0,0,0,0 8,0,0 8,0.00%,-,0,35.0,35.0,34.9,34.9,0.13,0.37%,5,175,0
249,106/07/07,0,2,0,0,0 6,0,0 10,0.00%,-,0,35.0,35.0,34.77,34.77,-0.23,-0.66%,6,210,0
250,106/07/06,0,0,0,0,0 9,0,0 2,0.00%,-,0,35.0,35.0,35.0,35.0,-0.03,-0.09%,1,35,0
251,106/07/05,0,23,0,0,0 7,0,0 10,0.00%,-,0,34.72,35.03,34.72,35.03,0.13,0.37%,24,836,0
252,106/07/04,0,10,0,0,0 2,0,0 5,0.00%,-,0,35.28,35.28,34.9,34.9,-0.05,-0.14%,22,770,0
253,106/07/03,0,14,0,0,0 1,0,0 10,0.00%,-,0,35.01,35.07,34.95,34.95,0.07,0.20%,15,525,0
254,106/06/30,0,20,0,0,0 7,0,0 5,0.00%,-,0,35.5,35.5,34.88,34.88,-0.82,-2.30%,22,768,0
255,106/06/29,0,-1,0,0,0 6,0,0 3,0.00%,-,0,35.5,35.7,35.5,35.7,0.11,0.31%,10,356,0
256,106/06/28,0,-4,0,0,0 3,0,0 8,0.00%,-,0,35.6,35.62,35.58,35.59,-0.01,-0.03%,8,285,0
257,106/06/27,0,36,0,0,0 0,0,0 8,0.00%,-,0,35.69,35.7,35.51,35.6,-0.09,-0.25%,48,1712,0
258,106/06/26,0,80,0,0,0 8,0,0 7,0.00%,-,0,35.3,35.69,35.2,35.69,0.69,1.97%,88,3132,0
259,106/06/23,0,36,0,0,0 0,0,0 4,0.00%,-,0,35.05,35.12,35.0,35.0,-0.03,-0.09%,47,1646,0
260,106/06/22,0,105,0,0,0 9,0,0 8,0.00%,-,0,35.06,35.1,34.99,35.03,0.23,0.66%,108,3784,0
261,106/06/21,0,61,0,0,0 4,0,0 10,0.00%,-,0,34.94,34.94,34.77,34.8,-0.08,-0.23%,66,2296,0
262,106/06/20,0,41,0,0,0 9,0,0 1,0.00%,-,0,34.71,34.96,34.71,34.88,0.48,1.40%,46,1604,0
263,106/06/19,0,32,0,0,0 9,0,0 4,0.00%,-,0,34.1,34.4,34.1,34.4,0.47,1.39%,36,1232,0
264,106/06/16,0,7,0,0,0 5,0,0 8,0.00%,-,0,33.52,33.93,33.52,33.93,0.41,1.22%,12,406,0
265,106/06/15,0,10,0,0,0 1,0,0 6,0.00%,-,0,33.49,33.52,33.49,33.52,-0.23,-0.68%,11,369,0
266,106/06/14,0,4,0,0,0 5,0,0 3,0.00%,-,0,33.81,33.81,33.75,33.75,-0.01,-0.03%,5,169,0
267,106/06/13,0,19,0,0,0 6,0,0 6,0.00%,-,0,34.0,34.0,33.7,33.76,-0.23,-0.68%,25,843,0
268,106/06/12,0,3,0,0,0 3,0,0 3,0.00%,-,0,33.94,34.0,33.8,33.99,-0.34,-0.99%,12,407,0
269,106/06/09,0,10,0,0,0 8,0,0 8,0.00%,-,0,34.23,34.42,34.23,34.33,0.1,0.29%,11,378,0
270,106/06/08,0,26,0,0,0 6,0,0 10,0.00%,-,0,34.2,34.23,34.18,34.23,0.13,0.38%,27,923,0
271,106/06/07,0,6,0,0,0 9,0,0 2,0.00%,-,0,34.18,34.3,34.1,34.1,-0.03,-0.09%,14,479,0
272,106/06/06,0,27,0,0,0 7,0,0 10,0.00%,-,0,34.13,34.14,34.13,34.13,-0.07,-0.20%,29,990,0
273,106/06/05,0,29,0,0,0 2,0,0 5,0.00%,-,0,33.98,34.3,33.98,34.2,0.2,0.59%,33,1126,0
274,106/06/03,0,0,0,0,0 1,0,0 10,0.00%,-,0,34.0,34.0,34.0,34.0,0.25,0.74%,3,102,0
275,106/06/02,0,102,-100,0,0 7,0,0 0,0.00%,-,0,33.7,33.84,33.7,33.75,0.16,0.48%,113,3814,0
276,106/06/01,0,1,0,0,0 6,0,0 1,0.00%,-,0,33.77,33.77,33.59,33.59,0.09,0.27%,5,169,0
277,106/05/31,0,11,0,0,0 7,0,0 5,0.00%,-,0,33.5,33.53,33.5,33.5,0.0,0.00%,13,436,0
278,106/05/26,0,12,0,0,0 6,0,0 3,0.00%,-,0,33.7,33.7,33.5,33.5,-0.06,-0.18%,14,469,0
279,106/05/25,0,46,0,0,0 3,0,0 8,0.00%,-,0,33.45,33.56,33.45,33.56,0.18,0.54%,47,1575,0
280,106/05/24,0,6,0,0,0 0,0,0 8,0.00%,-,0,33.5,33.5,33.35,33.38,0.02,0.06%,10,334,0
281,106/05/23,0,1,0,0,0 8,0,0 7,0.00%,-,0,33.19,33.4,33.19,33.36,0.25,0.76%,7,233,0
282,106/05/22,0,7,0,0,0 0,0,0 4,0.00%,-,0,33.1,33.11,33.08,33.11,0.0,0.00%,8,265,0
283,106/05/19,0,16,0,0,0 9,0,0 8,0.00%,-,0,33.1,33.11,33.1,33.11,-0.01,-0.03%,17,563,0
284,106/05/18,0,-1,0,0,0 4,0,0 10,0.00%,-,0,33.15,33.15,33.12,33.12,-0.04,-0.12%,2,66,0
285,106/05/17,0,6,0,0,0 9,0,0 1,0.00%,-,0,33.19,33.19,33.06,33.16,-0.03,-0.09%,9,298,0
286,106/05/16,0,59,0,0,0 9,0,0 4,0.00%,-,0,33.54,33.54,33.19,33.19,-0.11,-0.33%,68,2258,0
287,106/05/15,0,23,0,0,0 5,0,0 8,0.00%,-,0,33.39,33.39,33.24,33.3,-0.09,-0.27%,26,865,0
288,106/05/12,0,60,0,0,0 1,0,0 6,0.00%,-,0,33.25,33.39,33.19,33.39,0.06,0.18%,64,2126,0
289,106/05/11,0,18,0,0,0 5,0,0 3,0.00%,-,0,33.21,33.33,33.21,33.33,0.12,0.36%,20,665,0
290,106/05/10,0,34,0,0,0 6,0,0 6,0.00%,-,0,33.3,33.3,33.19,33.21,0.02,0.06%,37,1228,0
291,106/05/09,0,49,0,0,0 3,0,0 3,0.00%,-,0,33.09,33.5,33.09,33.19,0.29,0.88%,54,1796,0
292,106/05/08,0,25,0,0,0 8,0,0 8,0.00%,-,0,32.83,32.9,32.76,32.9,0.15,0.46%,28,919,0
293,106/05/05,0,21,0,0,0 6,0,0 10,0.00%,-,0,32.77,32.77,32.72,32.75,-0.06,-0.18%,22,720,0
294,106/05/04,0,23,0,0,0 9,0,0 2,0.00%,-,0,32.8,32.82,32.73,32.81,0.01,0.03%,25,819,0
295,106/05/03,0,4,0,0,0 7,0,0 10,0.00%,-,0,32.99,32.99,32.8,32.8,0.14,0.43%,8,263,0
296,106/05/02,0,18,0,0,0 2,0,0 5,0.00%,-,0,32.72,33.03,32.66,32.66,0.24,0.74%,21,687,0
