,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
231,106/08/02,0,205,0,6,0 7,0,0 0,0.21%,0.00%,0,30.29,30.39,30.28,30.28,0.02,0.07%,211,6406,0
232,106/08/01,0,309,0,6,2 6,0,0 1,0.21%,0.00%,0,29.9,30.26,29.9,30.26,0.19,0.63%,320,9669,0
233,106/07/31,0,102,0,4,0 7,0,0 5,0.14%,0.00%,0,29.45,30.07,29.45,30.07,-0.13,-0.43%,120,3609,0
234,106/07/28,0,0,0,4,0 6,0,0 3,0.14%,0.00%,0,30.22,30.22,30.2,30.2,-0.05,-0.17%,9,272,0
235,106/07/27,0,20,0,4,0 3,0,0 8,0.14%,0.00%,0,30.2,30.25,30.2,30.25,0.05,0.17%,34,1039,0
236,106/07/26,0,362,0,4,0 0,0,0 8,0.14%,0.00%,0,30.2,30.25,30.18,30.2,0.13,0.43%,399,12060,0
237,106/07/25,0,259,0,4,0 8,0,0 7,0.13%,0.00%,0,30.07,30.1,30.03,30.07,0.09,0.30%,264,7931,0
238,106/07/24,0,6,0,4,0 0,0,0 4,0.13%,0.00%,0,30.03,30.03,29.91,29.98,0.08,0.27%,14,427,0
239,106/07/21,0,57,0,4,0 9,0,0 8,0.13%,0.00%,0,29.97,29.97,29.88,29.9,0.0,0.00%,59,1759,0
240,106/07/20,0,112,0,4,0 4,0,0 10,0.13%,0.00%,0,30.02,30.06,29.9,29.9,-0.03,-0.10%,126,3790,0
241,106/07/19,0,16,0,4,2 9,0,0 1,0.13%,0.00%,0,29.9,30.07,29.9,29.93,0.04,0.13%,30,901,0
242,106/07/18,0,0,0,2,0 9,0,0 4,0.06%,0.00%,0,29.8,29.9,29.8,29.89,0.09,0.30%,7,216,0
243,106/07/17,0,208,0,2,0 5,0,0 8,0.06%,0.00%,0,29.8,29.89,29.8,29.8,0.08,0.27%,215,6426,0
244,106/07/14,0,201,0,2,0 1,0,0 6,0.06%,0.00%,0,29.84,29.84,29.72,29.72,0.01,0.03%,203,6057,0
245,106/07/13,0,208,0,2,0 5,0,0 3,0.06%,0.00%,0,29.7,29.77,29.7,29.71,0.06,0.20%,211,6282,0
246,106/07/12,0,20,0,2,0 6,0,0 6,0.06%,0.00%,0,29.53,29.65,29.51,29.65,0.16,0.54%,30,898,0
247,106/07/11,0,18,0,2,2 3,0,0 3,0.06%,0.00%,0,29.3,29.5,29.3,29.49,0.29,0.99%,25,734,0
248,106/07/10,0,-1,0,0,0 8,0,0 8,0.00%,-,0,29.46,29.46,29.2,29.2,0.0,0.00%,4,117,0
249,106/07/07,0,3,0,0,0 6,0,0 10,0.00%,-,0,29.4,29.4,29.2,29.2,-0.15,-0.51%,7,208,0
250,106/07/06,0,3,0,0,0 9,0,0 2,0.00%,-,0,29.59,29.59,29.35,29.35,-0.05,-0.17%,5,147,0
251,106/07/05,0,3,0,0,0 7,0,0 10,0.00%,-,0,29.31,29.4,29.31,29.4,0.09,0.31%,8,236,0
252,106/07/04,0,3,0,0,0 2,0,0 5,0.00%,-,0,29.4,29.4,29.31,29.31,-0.25,-0.85%,11,331,0
253,106/07/03,0,1,0,0,0 1,0,0 10,0.00%,-,0,29.27,29.58,29.27,29.56,0.29,0.99%,9,266,0
254,106/06/30,0,6,0,0,0 7,0,0 5,0.00%,-,0,29.4,29.4,29.27,29.27,-0.13,-0.44%,7,205,0
255,106/06/29,0,1,0,0,0 6,0,0 3,0.00%,-,0,29.4,29.67,29.4,29.4,0.0,0.00%,13,392,0
256,106/06/28,0,13,0,0,-2 3,0,0 8,0.00%,-,0,29.43,29.43,29.19,29.4,-0.03,-0.10%,32,938,0
257,106/06/27,0,38,0,2,0 0,0,0 8,0.06%,0.00%,0,29.4,29.5,29.34,29.43,0.16,0.55%,50,1473,0
258,106/06/26,0,29,0,2,0 8,0,0 7,0.06%,0.00%,0,29.09,29.27,29.09,29.27,0.18,0.62%,41,1198,0
259,106/06/23,0,14,0,2,0 0,0,0 4,0.06%,0.00%,0,29.08,29.16,29.08,29.09,0.01,0.03%,67,1963,0
260,106/06/22,0,960,0,2,0 9,0,0 8,0.06%,0.00%,0,28.9,29.08,28.9,29.08,0.18,0.62%,977,28288,0
261,106/06/21,0,1059,0,2,0 4,0,0 10,0.05%,0.00%,0,28.61,28.9,28.61,28.9,0.13,0.45%,1061,30612,0
262,106/06/20,0,12,0,2,0 9,0,0 1,0.05%,0.00%,0,28.69,28.78,28.69,28.77,0.15,0.52%,36,1035,0
263,106/06/19,0,116,0,2,0 9,0,0 4,0.05%,0.00%,0,28.55,28.65,28.53,28.62,0.12,0.42%,134,3834,0
264,106/06/16,0,0,0,2,0 5,0,0 8,0.05%,0.00%,0,28.5,28.6,28.5,28.5,0.15,0.53%,10,292,0
265,106/06/15,0,0,0,2,0 1,0,0 6,0.05%,0.00%,0,28.35,28.35,28.35,28.35,0.0,0.00%,9,255,0
266,106/06/14,0,-4,0,2,0 5,0,0 3,0.05%,0.00%,0,28.6,28.6,28.35,28.35,-0.17,-0.60%,16,454,0
267,106/06/13,0,11,0,2,0 6,0,0 6,0.05%,0.00%,0,28.51,28.63,28.51,28.52,0.01,0.04%,14,406,0
268,106/06/12,0,8,0,2,0 3,0,0 3,0.05%,0.00%,0,28.72,28.72,28.44,28.51,-0.24,-0.83%,19,547,0
269,106/06/09,0,119,0,2,0 8,0,0 8,0.05%,0.00%,0,28.72,28.78,28.72,28.75,0.04,0.14%,131,3775,0
270,106/06/08,0,0,0,2,0 6,0,0 10,0.05%,0.00%,0,28.71,28.71,28.71,28.71,0.07,0.24%,5,144,0
271,106/06/07,0,1,0,2,0 9,0,0 2,0.05%,0.00%,0,28.7,28.78,28.64,28.64,0.01,0.03%,5,153,0
272,106/06/06,0,2,0,2,0 7,0,0 10,0.05%,0.00%,0,28.59,28.69,28.59,28.63,0.04,0.14%,8,218,0
273,106/06/05,0,16,0,2,0 2,0,0 5,0.05%,0.00%,0,28.54,28.59,28.52,28.59,0.11,0.39%,20,574,0
274,106/06/03,0,29,0,2,-2 1,0,0 10,0.05%,0.00%,0,28.4,28.5,28.4,28.48,0.08,0.28%,31,885,0
275,106/06/02,0,30,0,4,0 7,0,0 0,0.10%,0.00%,0,28.23,28.44,28.23,28.4,0.17,0.60%,41,1169,0
276,106/06/01,0,14,0,4,0 6,0,0 1,0.10%,0.00%,0,28.21,28.3,28.2,28.23,0.09,0.32%,23,649,0
277,106/05/31,0,20,0,4,0 7,0,0 5,0.10%,0.00%,0,28.25,28.25,28.12,28.14,-0.11,-0.39%,27,762,0
278,106/05/26,0,3,0,4,0 6,0,0 3,0.10%,0.00%,0,28.25,28.25,28.2,28.25,-0.03,-0.11%,10,282,0
279,106/05/25,0,17,0,4,0 3,0,0 8,0.10%,0.00%,0,28.19,28.28,28.18,28.28,0.24,0.86%,26,733,0
280,106/05/24,0,6,0,4,0 0,0,0 8,0.10%,0.00%,0,28.03,28.1,28.03,28.04,0.09,0.32%,9,256,0
281,106/05/23,0,11,0,4,0 8,0,0 7,0.10%,0.00%,0,28.0,28.0,27.95,27.95,-0.05,-0.18%,17,463,0
282,106/05/22,0,4,0,4,0 0,0,0 4,0.10%,0.00%,0,28.08,28.08,27.89,28.0,-0.08,-0.28%,9,257,0
283,106/05/19,0,0,0,4,0 9,0,0 8,0.10%,0.00%,0,28.11,28.11,28.08,28.08,0.22,0.79%,3,91,0
284,106/05/18,0,6,-2,4,0 4,0,0 10,0.10%,0.00%,0,27.96,27.96,27.83,27.86,-0.23,-0.82%,14,390,0
285,106/05/17,0,0,0,4,0 9,0,0 1,0.10%,0.00%,0,28.16,28.25,28.04,28.09,-0.07,-0.25%,7,199,0
286,106/05/16,0,425,0,4,0 9,0,0 4,0.10%,0.00%,0,28.06,28.37,28.06,28.16,0.12,0.43%,437,12307,0
287,106/05/15,0,360,0,4,-1 5,0,0 8,0.10%,0.00%,0,27.97,28.09,27.97,28.04,0.1,0.36%,364,10222,0
288,106/05/12,0,9,0,5,0 1,0,0 6,0.12%,0.00%,0,27.87,27.94,27.87,27.94,0.16,0.58%,17,475,0
289,106/05/11,0,2,0,5,0 5,0,0 3,0.12%,0.00%,0,28.03,28.03,27.76,27.78,0.0,0.00%,5,139,0
290,106/05/10,0,5,0,5,0 6,0,0 6,0.12%,0.00%,0,27.59,27.84,27.59,27.78,0.33,1.20%,8,222,0
291,106/05/09,0,0,0,5,2 3,0,0 3,0.12%,0.00%,0,27.8,27.8,27.45,27.45,-0.29,-1.05%,8,222,0
292,106/05/08,0,1,0,3,0 8,0,0 8,0.07%,0.00%,0,27.89,27.89,27.74,27.74,-0.04,-0.14%,6,167,0
293,106/05/05,0,111,0,3,0 6,0,0 10,0.07%,0.00%,0,28.0,28.0,27.78,27.78,-0.17,-0.61%,129,3589,0
294,106/05/04,0,19,0,3,0 9,0,0 2,0.07%,0.00%,0,28.04,28.04,27.89,27.95,0.09,0.32%,31,866,0
295,106/05/03,0,0,0,3,0 7,0,0 10,0.07%,0.00%,0,28.0,28.0,27.86,27.86,0.01,0.04%,8,224,0
296,106/05/02,0,14,0,3,0 2,0,0 5,0.07%,0.00%,0,27.9,27.92,27.84,27.85,0.11,0.40%,19,532,0
