,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
225,106/06/29,0,0,0,0,0 6,0,0 3,0.00%,-,0,35.9,36.09,35.81,36.09,0.29,0.81%,4,144,0.0
226,106/06/28,0,0,0,0,0 3,0,0 8,0.00%,-,0,35.8,35.8,35.8,35.8,-0.09,-0.25%,1,36,0.0
227,106/06/27,0,-1,0,0,0 0,0,0 8,0.00%,-,0,36.2,36.2,35.89,35.89,-0.1,-0.28%,7,253,0.0
228,106/06/26,0,2,0,0,0 8,0,0 7,0.00%,-,0,35.44,35.99,35.44,35.99,0.79,2.24%,2,71,0.0
229,106/06/23,0,-1,0,0,0 0,0,0 4,0.00%,-,0,35.2,35.2,35.2,35.2,0.2,0.57%,2,76,0.0
230,106/06/22,0,0,0,0,0 9,0,0 8,0.00%,-,0,35.0,35.0,35.0,35.0,0.0,0.00%,1,35,0.0
231,106/06/21,0,2,0,0,0 4,0,0 10,0.00%,-,0,35.13,35.13,35.0,35.0,-0.29,-0.82%,4,140,0.0
232,106/06/20,0,0,0,0,0 9,0,0 1,0.00%,-,0,35.29,35.29,35.29,35.29,0.21,0.60%,3,106,0.0
233,106/06/19,0,0,0,0,0 9,0,0 4,0.00%,-,0,35.2,35.3,35.08,35.08,0.02,0.06%,3,106,0.0
234,106/06/16,0,-1,0,0,0 5,0,0 8,0.00%,-,0,34.96,35.06,34.96,35.06,0.24,0.69%,2,70,0.0
235,106/06/14,0,0,0,0,0 5,0,0 3,0.00%,-,0,34.82,34.82,34.82,34.82,-0.26,-0.74%,2,70,0.0
236,106/06/13,0,-1,0,0,0 6,0,0 6,0.00%,-,0,34.75,35.08,34.75,35.08,0.33,0.95%,3,105,0.0
237,106/06/12,0,5,0,0,0 3,0,0 3,0.00%,-,0,35.16,35.17,34.7,34.75,-0.65,-1.84%,8,280,0.0
238,106/06/09,0,0,0,0,0 8,0,0 8,0.00%,-,0,35.41,35.41,35.4,35.4,0.16,0.45%,2,71,0.0
239,106/06/07,0,-1,0,0,0 9,0,0 2,0.00%,-,0,35.27,35.3,35.24,35.24,0.1,0.28%,4,141,0.0
240,106/06/06,0,-2,0,0,0 7,0,0 10,0.00%,-,0,35.01,35.5,35.01,35.14,0.13,0.37%,6,211,0.0
241,106/06/05,0,1,0,0,0 2,0,0 5,0.00%,-,0,35.01,35.01,35.01,35.01,-0.05,-0.14%,1,35,0.0
242,106/06/03,0,-3,0,0,0 1,0,0 10,0.00%,-,0,34.98,35.16,34.98,35.06,0.43,1.24%,4,140,0.0
243,106/06/02,0,5,0,0,0 7,0,0 0,0.00%,-,0,35.18,35.18,34.62,34.63,-0.56,-1.59%,21,732,0.0
244,106/06/01,0,0,0,0,0 6,0,0 1,0.00%,-,0,35.44,35.44,35.19,35.19,-0.25,-0.71%,2,71,0.0
245,106/05/31,0,-3,0,0,0 7,0,0 5,0.00%,-,0,35.37,35.44,35.37,35.44,0.04,0.11%,3,106,0.0
246,106/05/26,0,0,0,0,0 6,0,0 3,0.00%,-,0,35.4,35.4,35.4,35.4,0.25,0.71%,1,35,0.0
247,106/05/23,0,0,0,0,0 8,0,0 7,0.00%,-,0,35.16,35.16,35.15,35.15,-0.09,-0.26%,4,147,0.0
248,106/05/22,0,0,-3,0,0 0,0,0 4,0.00%,-,0,35.24,35.24,35.24,35.24,0.04,0.11%,7,247,0.0
249,106/05/19,0,3,0,0,0 9,0,0 8,0.00%,-,0,35.53,35.53,35.15,35.2,-0.51,-1.43%,10,353,0.0
250,106/05/18,0,0,0,0,0 4,0,0 10,0.00%,-,0,35.82,35.82,35.71,35.71,-0.32,-0.89%,2,72,0.0
251,106/05/17,0,-1,0,0,0 9,0,0 1,0.00%,-,0,36.06,36.06,36.02,36.03,0.17,0.47%,6,216,0.0
252,106/05/16,0,-2,0,0,0 9,0,0 4,0.00%,-,0,35.79,35.86,35.79,35.86,0.35,0.99%,2,72,0.0
253,106/05/15,0,-1,0,0,0 5,0,0 8,0.00%,-,0,35.41,35.51,35.41,35.51,35.51,æ­£ç„¡çª®å¤§%,3,106,0.0
254,106/05/12,0,0,0,0,0 1,0,0 6,0.00%,-,0,0.0,0.0,0.0,0.0,-34.96,-100.00%,0,0,
255,106/05/11,0,0,0,0,0 5,0,0 3,0.00%,-,0,34.93,34.97,34.93,34.96,0.05,0.14%,5,175,0.0
256,106/05/10,0,3,0,0,0 6,0,0 6,0.00%,-,0,35.07,35.13,34.91,34.91,-0.16,-0.46%,9,315,0.0
257,106/05/09,0,0,0,0,0 3,0,0 3,0.00%,-,0,35.33,35.68,35.07,35.07,-0.26,-0.74%,8,283,0.0
258,106/05/08,0,-2,0,0,0 8,0,0 8,0.00%,-,0,35.22,35.33,35.22,35.33,0.15,0.43%,2,71,0.0
259,106/05/05,0,-1,0,0,0 6,0,0 10,0.00%,-,0,35.18,35.18,35.18,35.18,0.16,0.46%,1,35,0.0
260,106/05/04,0,3,0,0,0 9,0,0 2,0.00%,-,0,35.1,35.1,35.02,35.02,-0.18,-0.51%,3,105,0.0
261,106/05/03,0,0,0,0,0 7,0,0 10,0.00%,-,0,35.1,35.35,35.1,35.2,0.1,0.28%,4,141,0.0
262,106/05/02,0,4,0,0,0 2,0,0 5,0.00%,-,0,35.28,35.28,35.1,35.1,-0.13,-0.37%,5,176,0.0
