,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
793,104/04/09,0,2632,-1514,3075,166 8,1202,-22 8,1.25%,39.09%,44,69.0,69.85,68.95,69.1,0.1,0.14%,6206,430981,0
794,104/04/08,0,-2954,271,2909,188 6,1224,25 10,1.18%,42.08%,2,69.6,69.6,68.85,69.0,-0.6,-0.86%,5070,350122,0
795,104/04/07,0,-349,-298,2721,-73 9,1199,20 2,1.10%,44.06%,20,69.55,69.7,69.35,69.6,0.1,0.14%,3448,239681,0
796,104/04/02,0,2818,-431,2794,-535 7,1179,-125 10,1.13%,42.20%,1,68.9,69.75,68.9,69.5,0.85,1.24%,7801,541861,0
797,104/04/01,0,-3115,-2657,3329,215 2,1304,13 5,1.35%,39.17%,27,68.7,68.85,68.5,68.65,-0.4,-0.58%,8234,565367,0
798,104/03/31,-955,-1742,-1517,3114,147 7,1291,-28 5,1.26%,41.46%,474,69.0,69.25,68.8,69.05,0.25,0.36%,7643,527392,0
799,104/03/30,-30,-6202,535,2967,106 6,1319,6 3,1.20%,44.46%,130,68.75,68.9,68.55,68.8,0.05,0.07%,10354,711624,0
800,104/03/27,0,-2515,-5258,2861,428 3,1313,-3 8,1.16%,45.89%,2,69.4,69.4,68.65,68.75,-0.65,-0.94%,10014,690645,0
801,104/03/26,0,-5857,4,2433,549 0,1316,-16 8,0.99%,54.09%,21,69.4,69.7,69.15,69.4,-0.85,-1.21%,9508,659426,0
802,104/03/25,0,-2238,2210,1884,71 8,1332,-36 7,0.76%,70.70%,3,70.5,70.6,70.1,70.25,-0.25,-0.35%,4459,313055,0
803,104/03/24,0,-1783,2366,1813,-58 0,1368,-41 4,0.73%,75.46%,19,70.55,70.85,70.35,70.5,-0.25,-0.35%,4505,317853,0
804,104/03/23,0,-1277,5007,1871,-143 9,1409,-12 8,0.76%,75.31%,39,70.55,70.9,70.45,70.75,0.2,0.28%,7600,537702,0
805,104/03/20,0,502,1932,2014,-89 4,1421,-119 10,0.81%,70.56%,5,70.65,70.65,70.4,70.55,-0.1,-0.14%,4499,317484,0
806,104/03/19,80,1676,6606,2103,-336 9,1540,-31 1,0.83%,73.23%,711,70.5,70.9,70.25,70.65,0.75,1.07%,12489,882632,0
807,104/03/18,0,4433,6823,2439,-601 9,1571,-59 4,0.97%,64.41%,80,69.2,70.15,69.2,69.9,0.75,1.08%,18621,1302008,0
808,104/03/17,0,-290,339,3040,139 5,1630,12 8,1.18%,53.62%,23,69.2,69.75,69.0,69.15,0.25,0.36%,7096,491872,0
809,104/03/16,0,-2650,2338,2901,208 1,1618,0 6,1.12%,55.77%,1,69.35,69.35,68.85,68.9,-0.55,-0.79%,6080,420077,0
810,104/03/13,249,-1446,37,2693,92 5,1618,7 3,1.04%,60.08%,4,69.65,69.75,69.45,69.45,-0.2,-0.29%,4528,315258,0
811,104/03/12,0,781,1633,2601,-391 6,1611,-12 6,1.00%,61.94%,9,68.85,69.65,68.8,69.65,0.6,0.87%,5710,396200,0
812,104/03/11,0,876,-5791,2992,154 3,1623,87 3,1.15%,54.24%,50,68.35,69.15,68.3,69.05,0.1,0.15%,10039,689233,0
813,104/03/10,-54,762,-1707,2838,340 8,1536,29 8,1.09%,54.12%,20,69.0,69.05,68.6,68.95,-0.15,-0.22%,6958,479061,0
814,104/03/09,-1,-834,-2047,2498,121 6,1507,-12 10,0.96%,60.33%,12,69.45,69.5,68.9,69.1,-0.7,-1.00%,7465,515792,0
815,104/03/06,0,989,-380,2377,-22 9,1519,1 2,0.92%,63.90%,17,69.55,69.9,69.3,69.8,0.1,0.14%,3067,213690,0
816,104/03/05,0,-143,265,2399,118 7,1518,-9 10,0.91%,63.28%,21,69.95,70.0,69.35,69.7,-0.25,-0.36%,3762,261884,0
817,104/03/04,801,1440,1760,2281,32 2,1527,15 5,0.86%,66.94%,83,69.55,70.05,69.5,69.95,0.05,0.07%,6415,448582,0
818,104/03/03,0,-263,-274,2249,148 1,1512,-7 10,0.85%,67.23%,12,70.05,70.1,69.5,69.9,-0.1,-0.14%,5068,353130,0
819,104/03/02,-100,1393,-345,2101,89 7,1519,-62 0,0.79%,72.30%,11,70.3,70.55,69.75,70.0,-0.3,-0.43%,6589,461349,0
820,104/02/26,0,-1015,4197,2012,-19 7,1581,-13 5,0.76%,78.58%,2,70.55,70.65,70.05,70.3,-0.5,-0.71%,8689,610955,0
821,104/02/25,-210,-689,16714,2031,-96 6,1594,50 3,0.77%,78.48%,3,70.7,70.9,70.55,70.8,0.55,0.78%,23254,1644415,0
822,104/02/24,55,1276,8086,2127,-592 3,1544,-12 8,0.79%,72.59%,300,69.95,70.45,69.95,70.25,0.8,1.15%,14550,1022505,0
823,104/02/13,232,3488,1250,2719,-16 0,1556,1 8,1.01%,57.23%,10,69.35,69.65,69.35,69.45,0.45,0.65%,7600,528270,0
824,104/02/12,80,2258,3774,2735,-22 8,1555,-13 7,1.02%,56.86%,30,69.0,69.2,68.8,69.0,0.0,0.00%,9310,642509,0
825,104/02/11,0,1206,3794,2757,-65 0,1568,-150 4,1.03%,56.87%,24,68.7,69.25,68.7,69.0,0.75,1.10%,7199,496603,0
826,104/02/10,0,-1297,789,2822,1 9,1718,-69 8,1.05%,60.88%,13,68.45,68.5,68.2,68.25,-0.25,-0.36%,8023,547921,0
827,104/02/09,0,-1096,-303,2821,80 4,1787,-4 10,1.05%,63.35%,10,68.75,68.75,68.25,68.5,-0.25,-0.36%,3512,240430,0
828,104/02/06,0,-1001,482,2741,0 9,1791,4 1,1.02%,65.34%,16,69.1,69.2,68.65,68.75,-0.35,-0.51%,4108,282693,0
829,104/02/05,0,-1721,556,2741,106 9,1787,-15 4,1.02%,65.20%,43,69.05,69.25,68.8,69.1,-0.3,-0.43%,4784,329875,0
830,104/02/04,0,891,14393,2635,-323 5,1802,-15 8,0.98%,68.39%,8,69.2,69.5,69.05,69.4,0.75,1.09%,20358,1411607,0
831,104/02/03,0,-655,12275,2958,-84 1,1817,-24 6,1.09%,61.43%,27,68.35,68.85,68.1,68.65,0.5,0.73%,16646,1142794,0
832,104/02/02,0,-1189,3193,3042,-104 5,1841,-27 3,1.12%,60.52%,9,68.2,68.35,67.9,68.15,0.15,0.22%,5811,395850,0
833,104/01/30,0,-1427,1457,3146,138 7,1868,-36 5,1.16%,59.38%,43,68.6,68.6,68.0,68.0,-0.3,-0.44%,4264,290996,0
834,104/01/29,110,-551,11212,3008,362 6,1904,-10 3,1.09%,63.30%,15,69.05,69.05,68.15,68.3,-0.85,-1.23%,19790,1353477,0
835,104/01/28,200,4416,22123,2646,-104 3,1914,-16 8,0.96%,72.34%,1,68.8,69.2,68.8,69.15,0.0,0.00%,35994,2485687,0
836,104/01/27,0,3567,29077,2750,4 0,1930,-2 8,1.00%,70.18%,21,69.0,69.25,68.8,69.15,0.45,0.66%,36217,2499214,0
837,104/01/26,0,-858,13582,2746,-79 8,1932,-1 7,0.99%,70.36%,22,68.55,68.85,68.45,68.7,0.0,0.00%,20460,1404630,0
838,104/01/23,0,4778,20684,2825,-677 0,1933,3 4,1.01%,68.42%,137,68.25,68.7,68.25,68.7,1.1,1.63%,35860,2457940,0
839,104/01/22,0,4305,4639,3502,-203 9,1930,-22 8,1.25%,55.11%,9,67.5,67.9,67.45,67.6,0.35,0.52%,16125,1090773,0
840,104/01/21,0,3910,6765,3705,-320 4,1952,0 10,1.32%,52.69%,11,67.2,67.3,67.0,67.25,0.5,0.75%,17556,1179808,0
841,104/01/20,0,6523,1428,4025,-168 9,1952,7 1,1.43%,48.50%,43,66.5,66.9,66.35,66.75,0.5,0.75%,10098,673783,0
842,104/01/19,0,6817,2646,4193,-265 9,1945,25 4,1.49%,46.39%,63,66.3,66.75,66.05,66.25,0.75,1.15%,17591,1166409,0
843,104/01/16,0,-3279,2066,4458,-68 5,1920,65 8,1.58%,43.07%,107,66.25,66.4,65.35,65.5,-0.3,-0.46%,9318,613485,0
844,104/01/15,0,1263,50,4526,-23 1,1855,-25 6,1.60%,40.99%,58,65.65,65.95,65.35,65.8,0.2,0.30%,3526,231507,0
845,104/01/14,-20,-4766,1364,4549,-50 5,1880,17 3,1.61%,41.33%,14,66.0,66.05,65.4,65.6,-0.35,-0.53%,7205,473110,0
846,104/01/13,0,2802,-109,4599,13 6,1863,-32 6,1.62%,40.51%,79,65.6,66.4,65.4,65.95,0.2,0.30%,6152,406400,0
847,104/01/12,0,0,3550,4586,82 3,1895,37 3,1.62%,41.32%,27,65.8,66.15,65.65,65.75,-0.4,-0.60%,9060,596822,0
848,104/01/09,0,196,508,4504,261 8,1858,5 8,1.59%,41.25%,133,66.9,66.95,66.05,66.15,-0.35,-0.53%,5892,391342,0
849,104/01/08,0,4463,4622,4243,-677 6,1853,72 10,1.50%,43.67%,71,65.5,66.6,65.5,66.5,1.5,2.31%,13154,871152,0
850,104/01/07,100,-1261,-662,4920,149 9,1781,34 2,1.73%,36.20%,27,64.7,65.25,64.7,65.0,0.1,0.15%,6992,454539,0
851,104/01/06,-384,-6191,-6065,4771,617 7,1747,-133 10,1.68%,36.62%,233,65.75,65.75,64.75,64.9,-1.65,-2.48%,19502,1272547,0
852,104/01/05,-27,-973,1521,4154,116 2,1880,-29 5,1.46%,45.26%,218,66.4,66.75,66.0,66.55,-0.3,-0.45%,6296,417638,0
853,103/12/31,50,1327,1630,4038,408 7,1909,17 5,1.43%,47.28%,67,66.8,67.0,66.6,66.85,0.0,0.00%,7419,495610,0
854,103/12/30,0,2593,1476,3630,-115 6,1892,7 3,1.28%,52.12%,448,67.15,67.45,66.85,66.85,-0.35,-0.52%,8584,575794,0
855,103/12/29,0,6777,262,3745,-183 3,1885,-33 8,1.32%,50.33%,27,66.6,67.3,66.55,67.2,0.6,0.90%,11101,744543,0
856,103/12/27,0,1897,0,3928,6 0,1918,-37 8,1.38%,48.83%,100,66.75,66.75,66.45,66.6,0.15,0.23%,3792,252448,0
857,103/12/26,50,1124,-1006,3922,-23 8,1955,25 7,1.38%,49.85%,12,66.35,66.5,66.2,66.45,0.15,0.23%,6278,416652,0
858,103/12/25,0,1219,24,3945,-83 0,1930,25 4,1.39%,48.92%,53,66.35,66.4,66.15,66.3,0.0,0.00%,4418,292620,0
859,103/12/24,0,1738,711,4028,-198 9,1905,36 8,1.42%,47.29%,0,65.9,66.4,65.85,66.3,0.5,0.76%,6957,460453,0
860,103/12/23,0,1140,-236,4226,-50 4,1869,4 10,1.49%,44.23%,12,66.15,66.3,65.75,65.8,-0.2,-0.30%,5242,345829,0
861,103/12/22,0,3754,655,4276,-406 9,1865,20 1,1.53%,43.62%,27,65.35,66.0,65.3,66.0,0.8,1.23%,7444,489020,0
862,103/12/19,0,7925,-191,4682,-629 9,1845,114 4,1.67%,39.41%,111,64.7,65.3,64.6,65.2,1.5,2.35%,17193,1117404,0
863,103/12/18,-50,-2551,-2418,5311,270 5,1731,71 8,1.91%,32.59%,47,63.95,64.1,63.65,63.7,0.15,0.24%,8594,548578,0
864,103/12/17,0,-3341,-10699,5041,785 1,1660,-69 6,1.82%,32.93%,488,64.55,64.55,63.4,63.55,-1.0,-1.55%,19575,1248997,0
865,103/12/16,0,-414,-6729,4256,246 5,1729,54 3,1.55%,40.63%,42,64.8,65.0,64.55,64.55,-0.55,-0.84%,12711,822707,0
866,103/12/15,0,-608,-5194,4010,111 6,1675,-91 6,1.47%,41.77%,67,64.75,65.1,64.5,65.1,-0.2,-0.31%,10562,684012,0
867,103/12/12,0,-1652,-1438,3899,130 3,1766,-70 3,1.43%,45.29%,25,65.25,65.5,65.15,65.3,0.05,0.08%,4478,292349,0
868,103/12/11,-750,-1160,-843,3769,26 8,1836,28 8,1.38%,48.71%,17,65.05,65.35,64.7,65.25,-0.05,-0.08%,6920,450493,0
869,103/12/10,-200,-4494,-1081,3743,428 6,1808,-92 10,1.36%,48.30%,15,65.95,66.15,65.15,65.3,-0.9,-1.36%,12852,842082,0
870,103/12/09,0,-1844,175,3315,54 9,1900,-16 2,1.20%,57.32%,4,66.25,66.3,66.0,66.2,-0.15,-0.23%,4621,305751,0
871,103/12/08,50,-5061,932,3261,179 7,1916,-21 10,1.18%,58.75%,456,67.05,67.05,66.35,66.35,-0.5,-0.75%,7633,507941,0
872,103/12/05,-130,-1568,181,3082,-2 2,1937,-44 5,1.12%,62.85%,15,67.1,67.1,66.75,66.85,-0.25,-0.37%,4318,288818,0
873,103/12/04,0,1246,4657,3084,-308 1,1981,25 10,1.12%,64.23%,146,67.25,67.45,67.1,67.1,0.25,0.37%,11366,764158,0
874,103/12/03,0,2773,-857,3392,-157 7,1956,-43 0,1.23%,57.67%,75,65.8,67.0,65.7,66.85,1.05,1.60%,11866,790065,0
875,103/12/02,0,-8436,-3072,3549,426 6,1999,-63 1,1.29%,56.33%,538,66.35,66.5,65.65,65.8,-1.0,-1.50%,19740,1301942,0
876,103/12/01,0,-3666,-3219,3123,204 1,2062,-98 8,1.13%,66.03%,139,66.3,67.45,66.15,66.8,-0.7,-1.04%,21283,1420991,0
877,103/11/28,0,1436,2511,2919,-174 7,2160,35 5,1.06%,74.00%,11,67.55,67.7,67.35,67.5,0.0,0.00%,9382,633455,0
878,103/11/27,0,4849,6970,3093,-484 6,2125,40 3,1.12%,68.70%,16,67.15,67.85,67.15,67.5,0.65,0.97%,16529,1116592,0
879,103/11/26,0,2174,2330,3577,-21 3,2085,2 8,1.30%,58.29%,15,66.75,66.9,66.65,66.85,0.0,0.00%,8909,595197,0
880,103/11/25,0,863,5695,3598,-164 0,2083,2 8,1.30%,57.89%,9,66.65,67.05,66.45,66.85,0.05,0.07%,13192,882252,0
881,103/11/24,0,-4874,7476,3762,-146 8,2081,-33 7,1.36%,55.32%,17,66.9,67.2,66.75,66.8,0.15,0.23%,13198,884765,0
882,103/11/21,0,-1268,5519,3908,3 0,2114,54 4,1.42%,54.09%,39,66.6,66.8,66.45,66.65,0.05,0.08%,11948,795849,0
883,103/11/20,50,7931,5534,3905,-281 9,2060,-86 8,1.42%,52.75%,84,66.05,66.7,66.05,66.6,0.75,1.14%,20763,1381475,0
884,103/11/19,0,7831,3545,4186,-338 4,2146,163 10,1.52%,51.27%,104,65.15,66.1,65.15,65.85,0.95,1.46%,18485,1216573,0
885,103/11/18,0,-109,-1750,4524,32 9,1983,94 1,1.64%,43.83%,213,65.3,65.6,64.8,64.9,-0.2,-0.31%,9941,646619,0
886,103/11/17,0,-3326,-7738,4492,-14 9,1889,69 4,1.63%,42.05%,435,66.05,66.1,64.8,65.1,-0.6,-0.91%,17462,1141482,0
887,103/11/14,0,-5152,-2494,4506,-145 5,1820,57 8,1.66%,40.39%,40,65.3,65.8,65.3,65.7,0.05,0.08%,11060,724600,0
888,103/11/13,0,2641,853,4651,-149 1,1763,144 6,1.71%,37.91%,52,65.0,65.65,65.0,65.65,0.65,1.00%,10845,709408,0
889,103/11/12,0,-7075,-4578,4800,314 5,1619,-63 3,1.77%,33.73%,80,65.75,65.85,64.9,65.0,-0.95,-1.44%,18801,1227582,0
890,103/11/11,0,1598,3303,4486,-187 6,1682,50 6,1.65%,37.49%,14,66.25,66.35,65.95,65.95,-0.2,-0.30%,15092,998174,0
891,103/11/10,0,5468,6636,4673,-799 3,1632,217 3,1.72%,34.92%,38,65.4,66.3,65.25,66.15,0.95,1.46%,16375,1082027,0
892,103/11/07,0,-653,-4087,5472,93 8,1415,67 8,2.02%,25.86%,37,65.0,65.25,64.7,65.2,0.1,0.15%,10652,692459,0
893,103/11/06,50,-13629,9960,5379,124 6,1348,98 10,1.98%,25.06%,73,65.55,65.7,64.95,65.1,-0.4,-0.61%,21140,1382416,0
894,103/11/05,0,-1924,457,5255,70 9,1250,92 2,1.96%,23.79%,45,65.8,65.85,65.35,65.5,-0.15,-0.23%,10540,690085,0
895,103/11/04,0,990,4178,5185,-319 7,1158,37 10,1.93%,22.33%,246,65.75,66.05,65.55,65.65,0.05,0.08%,11030,725802,0
896,103/11/03,0,2569,1253,5504,-247 2,1121,70 5,2.05%,20.37%,188,65.3,65.9,65.3,65.6,0.3,0.46%,10607,695909,0
897,103/10/31,515,4685,-2158,5751,-16 7,1051,85 5,2.14%,18.28%,196,65.0,65.3,64.7,65.3,0.5,0.77%,16609,1079822,0
898,103/10/30,1864,-2404,-2284,5767,39 6,966,81 3,2.15%,16.75%,37,64.85,64.95,64.55,64.8,-0.2,-0.31%,9084,588379,0
899,103/10/29,0,-2096,2929,5728,-212 3,885,113 8,2.14%,15.45%,43,64.6,65.0,64.5,65.0,0.65,1.01%,9404,609040,0
900,103/10/28,117,2411,864,5940,-227 0,772,259 8,2.22%,13.00%,66,64.0,64.35,64.0,64.35,1.1,1.74%,11179,717876,0
901,103/10/27,210,-975,-2427,6167,6 8,513,264 7,2.31%,8.32%,51,63.4,63.45,63.0,63.25,0.2,0.32%,8078,510851,0
902,103/10/24,0,-10658,-2379,6161,772 0,249,249 4,2.34%,4.04%,161,63.85,63.85,62.8,63.05,-2.0,-3.07%,22503,1421023,0
903,103/10/23,390,2363,-618,5389,-456 9,0,0 8,2.08%,0.00%,0,65.3,65.3,65.0,65.05,-0.25,-0.38%,7088,461608,0
904,103/10/22,100,2336,2951,5845,-819 4,0,0 10,2.23%,0.00%,0,65.1,65.45,65.0,65.3,1.0,1.56%,9342,609084,0
905,103/10/21,65,-2850,-1357,6664,-213 9,0,-119 1,2.52%,0.00%,0,64.4,64.55,64.2,64.3,-0.3,-0.46%,7237,465771,0
906,103/10/20,0,2280,13,6877,-215 9,119,-596 4,2.61%,1.73%,0,64.25,64.6,63.9,64.6,1.25,1.97%,10884,699922,0
907,103/10/17,-75,142,-5451,7092,212 5,715,-294 8,2.69%,10.08%,0,64.25,64.4,63.35,63.35,-0.65,-1.02%,15740,1003579,0
908,103/10/16,-1685,5547,-10802,6880,304 1,1009,-164 6,2.61%,14.67%,534,63.65,64.35,63.25,64.0,-0.1,-0.16%,24720,1574418,0
909,103/10/15,-75,445,-5105,6576,142 5,1173,-156 3,2.51%,17.84%,242,64.45,64.8,63.95,64.1,-0.45,-0.70%,14412,924662,0
910,103/10/14,0,-1694,-1418,6434,-80 6,1329,-152 6,2.46%,20.66%,259,64.0,64.6,64.0,64.55,0.55,0.86%,12914,830368,0
911,103/10/13,-140,-5574,-1452,6514,93 3,1481,43 3,2.49%,22.74%,248,64.15,64.55,63.8,64.0,-2.0,-3.03%,19671,1262059,0
912,103/10/09,50,-198,-3219,6421,91 8,1438,81 8,2.45%,22.40%,168,66.1,66.45,65.7,66.0,0.3,0.46%,15004,991657,0
913,103/10/08,-520,-273,-1738,6330,-17 6,1357,-4 10,2.42%,21.44%,71,65.8,66.05,65.7,65.7,-0.4,-0.61%,8106,533687,0
914,103/10/07,0,4297,-5617,6347,-239 9,1361,89 2,2.42%,21.44%,341,66.25,66.25,65.7,66.1,-0.55,-0.83%,11314,746517,0
915,103/10/06,0,-529,-2072,6586,-308 7,1272,-23 10,2.52%,19.31%,314,66.65,66.7,66.15,66.65,-0.05,-0.07%,6658,442683,0
916,103/10/03,100,1655,-2285,6894,282 2,1295,-230 5,2.63%,18.78%,470,65.8,66.7,65.6,66.7,1.2,1.83%,16239,1074509,0
917,103/10/02,-70,-1204,-3732,6612,-28 1,1525,-34 10,2.52%,23.06%,253,65.0,65.75,64.9,65.5,0.0,0.00%,11487,750371,0
918,103/10/01,0,-7023,-3983,6640,178 7,1559,-52 0,2.53%,23.48%,584,65.05,65.65,64.85,65.5,0.2,0.31%,17508,1145739,0
919,103/09/30,0,2235,-10520,6462,335 7,1611,206 5,2.47%,24.93%,753,65.3,65.65,64.65,65.3,-0.1,-0.15%,20704,1347529,0
920,103/09/29,0,-1208,-9364,6127,370 6,1405,-27 3,2.35%,22.93%,187,65.65,65.7,65.2,65.4,-0.2,-0.30%,17179,1123942,0
921,103/09/26,-65,-2126,-12180,5757,87 3,1432,-10 8,2.27%,24.87%,220,65.5,65.85,65.25,65.6,-0.35,-0.53%,23172,1519723,0
922,103/09/25,-100,-1352,-13436,5670,435 0,1442,181 8,2.23%,25.43%,222,66.7,66.85,65.7,65.95,-0.6,-0.90%,23056,1525231,0
923,103/09/24,-50,-3261,-16214,5235,184 8,1261,-26 7,2.01%,24.09%,72,66.55,66.8,66.3,66.55,-0.25,-0.37%,25198,1677322,0
924,103/09/23,-96,-3577,-7299,5051,26 0,1287,4 4,1.96%,25.48%,34,66.9,67.0,66.65,66.8,-0.15,-0.22%,14804,989664,0
925,103/09/22,-349,-3539,-15837,5025,707 9,1283,-68 8,1.97%,25.53%,338,67.35,67.35,66.55,66.95,-1.05,-1.54%,27058,1807498,0
926,103/09/19,0,-798,-6330,4318,47 4,1351,27 10,1.72%,31.29%,47,68.2,68.25,67.85,68.0,0.15,0.22%,12117,824100,0
927,103/09/18,0,-3924,-8536,4271,207 9,1324,2 1,1.71%,31.00%,25,67.7,68.05,67.6,67.85,0.15,0.22%,16232,1100283,0
928,103/09/17,100,-807,-8577,4064,331 9,1322,104 4,1.64%,32.53%,104,67.5,68.2,67.45,67.7,0.5,0.74%,16516,1121079,0
929,103/09/16,18,-3028,-12412,3733,491 5,1218,-52 8,1.53%,32.63%,121,67.65,67.65,67.15,67.2,-0.55,-0.81%,18030,1213923,0
930,103/09/15,0,699,-7394,3242,303 1,1270,138 6,1.38%,39.17%,35,67.15,67.75,67.15,67.75,0.0,0.00%,13126,886657,0
931,103/09/12,145,3179,-12685,2939,365 5,1132,-9 3,1.25%,38.52%,153,68.4,68.4,67.6,67.75,-0.65,-0.95%,19510,1323645,0
932,103/09/11,50,-2346,-3651,2574,121 6,1141,34 6,1.11%,44.33%,18,68.7,68.7,68.4,68.4,-0.25,-0.36%,8677,595084,0
933,103/09/10,0,1103,-11904,2453,350 3,1107,-67 3,1.06%,45.13%,95,68.95,68.95,68.05,68.65,-0.6,-0.87%,17836,1219136,0
934,103/09/09,0,-3342,365,2103,-61 8,1174,-9 8,0.91%,55.83%,71,69.4,69.5,69.25,69.25,0.25,0.36%,7411,514362,0
935,103/09/05,0,-4376,279,2164,125 6,1183,-2 10,0.93%,54.67%,12,69.3,69.3,68.65,69.0,0.0,0.00%,7410,510545,0
936,103/09/04,-60,-2389,663,2039,6 9,1185,-6 2,0.88%,58.12%,9,69.0,69.15,68.8,69.0,-0.25,-0.36%,5388,371808,0
937,103/09/03,-40,3195,950,2033,-125 7,1191,50 10,0.88%,58.58%,16,68.9,69.45,68.85,69.25,0.5,0.73%,6908,478099,0
938,103/09/02,0,-1633,-3101,2158,369 2,1141,5 5,0.77%,52.87%,31,69.7,69.7,68.6,68.75,-1.05,-1.50%,17742,1224375,0
939,103/09/01,57,746,1971,1789,-72 1,1136,12 10,0.63%,63.50%,17,69.25,69.95,69.25,69.8,0.6,0.87%,5274,368028,0
940,103/08/29,100,-393,305,1861,-13 7,1124,-7 5,0.66%,60.40%,113,69.05,69.3,68.85,69.2,-0.15,-0.22%,2432,168186,0
941,103/08/28,50,27,1778,1874,-69 6,1131,53 3,0.59%,60.35%,13,69.25,69.45,69.2,69.35,0.1,0.14%,3895,270085,0
942,103/08/27,0,509,4320,1943,-461 3,1078,25 8,0.62%,55.48%,16,68.95,69.4,68.95,69.25,0.65,0.95%,7614,526515,0
943,103/08/26,0,-262,156,2404,-47 0,1053,15 8,0.76%,43.80%,5,68.6,68.8,68.55,68.6,-0.05,-0.07%,1734,119062,0
944,103/08/25,413,-590,622,2451,-36 8,1038,28 7,0.78%,42.35%,13,68.75,68.9,68.6,68.65,-0.1,-0.15%,2955,203148,0
945,103/08/22,745,1791,520,2487,-90 0,1010,-2 4,0.79%,40.61%,11,68.1,68.95,68.1,68.75,0.85,1.25%,7540,517677,0
946,103/08/21,23,-398,434,2577,-72 9,1012,17 8,0.82%,39.27%,20,68.0,68.1,67.8,67.9,-0.1,-0.15%,3052,207353,0
947,103/08/20,325,3617,-1566,2649,-166 4,995,6 10,0.84%,37.56%,23,67.7,68.05,67.7,68.0,0.25,0.37%,8462,574417,0
948,103/08/19,0,2659,137,2815,-139 9,989,21 1,0.89%,35.13%,74,67.3,67.75,67.0,67.75,0.85,1.27%,6730,454466,0
949,103/08/18,0,-223,202,2954,82 9,968,-22 4,0.94%,32.77%,10,67.1,67.1,66.6,66.9,-0.2,-0.30%,2431,162446,0
950,103/08/15,77,-1363,1481,2872,-14 5,990,53 8,0.85%,34.47%,11,67.1,67.25,66.75,67.1,0.0,0.00%,3890,260577,0
951,103/08/14,0,-564,1741,2886,-220 1,937,-17 6,0.85%,32.47%,3,67.0,67.25,66.95,67.1,0.35,0.52%,5985,401764,0
952,103/08/13,0,1761,84,3106,-193 5,954,78 3,0.91%,30.71%,74,66.15,66.75,66.05,66.75,0.65,0.98%,5217,346815,0
953,103/08/12,100,-157,-199,3299,-135 6,876,16 6,0.97%,26.55%,8,66.0,66.3,65.85,66.1,0.05,0.08%,4360,288114,0
954,103/08/11,960,1524,-545,3434,84 3,860,-13 3,1.01%,25.04%,61,66.0,66.15,65.75,66.05,0.35,0.53%,8084,533527,0
955,103/08/08,30,-2368,-3857,3350,108 8,873,9 8,0.99%,26.06%,25,65.45,65.7,65.05,65.7,0.0,0.00%,14251,931545,0
956,103/08/07,32,-3474,-338,3242,120 6,864,41 10,0.95%,26.65%,11,65.75,65.9,65.4,65.7,0.0,0.00%,6006,394397,0
957,103/08/06,0,41,96,3122,180 9,823,104 2,0.92%,26.36%,176,65.3,65.75,65.05,65.7,0.45,0.69%,6860,448797,0
958,103/08/05,0,-4956,-6913,2942,495 7,719,40 10,0.87%,24.44%,188,66.4,66.4,65.1,65.25,-1.35,-2.03%,19581,1283064,0
959,103/08/04,0,439,-951,2447,46 2,679,13 5,0.72%,27.75%,9,66.2,66.7,66.1,66.6,0.35,0.53%,3754,249315,0
960,103/08/01,0,1393,-6288,2401,362 1,666,-39 10,0.71%,27.74%,26,65.95,66.3,65.9,66.25,-0.5,-0.75%,12832,848041,0
961,103/07/31,0,-3074,-3085,2039,295 7,705,-4 5,0.61%,34.58%,285,67.85,67.85,66.6,66.75,-1.1,-1.62%,11131,745106,0
962,103/07/30,80,713,-376,1744,106 6,709,22 3,0.52%,40.65%,1,67.45,67.95,67.45,67.85,0.4,0.59%,2800,189838,0
963,103/07/29,0,257,-1518,1638,279 3,687,-4 8,0.49%,41.94%,84,67.75,67.95,67.2,67.45,-0.05,-0.07%,7204,486934,0
964,103/07/28,0,905,-1285,1359,32 0,691,-8 8,0.40%,50.85%,62,67.45,67.8,67.3,67.5,-0.15,-0.22%,2765,186807,0
965,103/07/25,0,-1471,-823,1327,188 8,699,5 7,0.39%,52.68%,4,68.4,68.4,67.45,67.65,-0.75,-1.10%,5548,376528,0
966,103/07/24,412,-1333,814,1139,-3 0,694,-5 4,0.34%,60.93%,103,68.3,68.4,68.1,68.4,0.3,0.44%,3849,262990,0
967,103/07/22,50,-772,1443,1142,-30 9,699,14 8,0.34%,61.21%,7,67.7,68.2,67.5,68.1,0.6,0.89%,4156,282494,0
968,103/07/21,0,-38,-897,1172,-28 4,685,17 10,0.35%,58.45%,63,67.75,67.95,67.5,67.5,0.0,0.00%,5309,359828,0
969,103/07/18,70,-1165,1732,1200,121 9,668,-1 1,0.36%,55.67%,39,67.05,67.6,67.0,67.5,0.0,0.00%,6375,429472,0
970,103/07/17,0,-2203,-30,1079,52 9,669,-18 4,0.32%,62.00%,7,67.95,68.0,67.3,67.5,-0.85,-1.24%,8013,541683,0
971,103/07/16,0,438,-585,1027,-14 5,687,13 8,0.25%,66.89%,4,68.95,69.0,68.1,68.35,-0.6,-0.87%,5003,342670,0
