,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
227,106/08/09,0,2,0,84,0 6,0,0 10,0.71%,0.00%,0,16.07,16.08,15.99,15.99,-0.08,-0.50%,75,1202,0
228,106/08/08,0,104,0,84,0 9,0,0 2,0.70%,0.00%,0,16.0,16.11,16.0,16.07,0.04,0.25%,186,2997,0
229,106/08/07,0,146,0,84,4 7,0,0 10,0.70%,0.00%,0,15.98,16.05,15.98,16.03,0.12,0.75%,215,3450,0
230,106/08/04,0,141,0,80,0 2,0,0 5,0.66%,0.00%,0,15.85,15.91,15.85,15.91,0.08,0.51%,149,2368,0
231,106/08/03,0,20,0,80,0 1,0,0 10,0.66%,0.00%,0,15.88,15.95,15.71,15.83,-0.05,-0.31%,43,683,0
232,106/08/02,550,21,0,80,2 7,0,0 0,0.66%,0.00%,0,15.85,15.88,15.84,15.88,0.03,0.19%,46,732,0
233,106/08/01,0,88,0,78,3 6,0,0 1,0.65%,0.00%,0,15.87,15.87,15.81,15.85,-0.02,-0.13%,103,1629,0
234,106/07/31,0,21,0,75,0 7,0,0 5,0.62%,0.00%,0,15.81,15.87,15.77,15.87,0.06,0.38%,52,822,0
235,106/07/28,0,-4,0,75,10 6,0,0 3,0.62%,0.00%,0,15.88,15.98,15.81,15.81,-0.07,-0.44%,26,414,0
236,106/07/27,0,48,0,65,3 3,0,0 8,0.54%,0.00%,0,15.8,15.9,15.8,15.88,0.09,0.57%,74,1173,0
237,106/07/26,0,1,0,62,0 0,0,0 8,0.52%,0.00%,0,15.9,15.95,15.79,15.79,-0.11,-0.69%,42,666,0
238,106/07/25,0,31,0,62,0 8,0,0 7,0.52%,0.00%,0,15.99,15.99,15.77,15.9,-0.02,-0.13%,44,698,0
239,106/07/24,0,1,0,62,0 0,0,0 4,0.52%,0.00%,0,15.79,15.92,15.74,15.92,0.09,0.57%,42,663,0
240,106/07/21,0,3,0,62,0 9,0,0 8,0.52%,0.00%,0,15.88,15.88,15.81,15.83,-0.08,-0.50%,24,380,0
241,106/07/20,0,1,0,62,0 4,0,0 10,0.52%,0.00%,0,15.94,15.94,15.91,15.91,-0.03,-0.19%,31,497,0
242,106/07/19,0,14,0,62,0 9,0,0 1,0.52%,0.00%,0,15.88,15.99,15.88,15.94,0.08,0.50%,23,367,0
243,106/07/18,0,6,0,62,0 9,0,0 4,0.52%,0.00%,0,15.6,16.5,15.6,15.86,-0.03,-0.19%,191,3078,0
244,106/07/17,0,156,0,62,0 5,0,0 8,0.52%,0.00%,0,15.9,15.92,15.89,15.89,0.08,0.51%,198,3150,0
245,106/07/14,0,-14,0,62,-1 1,0,0 6,0.50%,0.00%,0,15.8,15.98,15.79,15.81,0.0,0.00%,98,1553,0
246,106/07/13,0,10,0,63,0 5,0,0 3,0.51%,0.00%,0,15.75,15.82,15.75,15.81,0.06,0.38%,36,569,0
247,106/07/12,0,11,0,63,-3 6,0,0 6,0.51%,0.00%,0,15.68,15.86,15.68,15.75,0.1,0.64%,124,1961,0
248,106/07/11,0,30,0,66,0 3,0,0 3,0.54%,0.00%,0,15.65,15.65,15.6,15.65,0.0,0.00%,46,719,0
249,106/07/10,0,36,0,66,0 8,0,0 8,0.54%,0.00%,0,15.6,15.65,15.56,15.65,0.12,0.77%,83,1296,0
250,106/07/07,0,22,0,66,-4 6,0,0 10,0.54%,0.00%,0,15.3,15.6,15.3,15.53,-0.12,-0.77%,71,1098,0
251,106/07/06,0,21,0,70,0 9,0,0 2,0.57%,0.00%,0,15.68,15.69,15.54,15.65,-0.05,-0.32%,89,1389,0
252,106/07/05,0,87,0,70,-4 7,0,0 10,0.57%,0.00%,0,15.59,15.7,15.56,15.7,0.08,0.51%,212,3313,0
253,106/07/04,0,59,0,74,-4 2,0,0 5,0.60%,0.00%,0,15.54,15.75,15.54,15.62,0.09,0.58%,115,1793,0
254,106/07/03,0,176,0,78,11 1,0,0 10,0.63%,0.00%,0,15.51,15.53,15.49,15.53,0.02,0.13%,238,3691,0
255,106/06/30,0,34,0,67,-3 7,0,0 5,0.53%,0.00%,0,15.45,15.52,15.43,15.51,-0.04,-0.26%,77,1194,0
256,106/06/29,0,15,0,70,14 6,0,0 3,0.56%,0.00%,0,15.45,15.6,15.45,15.55,0.15,0.97%,124,1930,0
257,106/06/28,0,5,0,56,-2 3,0,0 8,0.45%,0.00%,0,15.44,15.48,15.33,15.4,-0.04,-0.26%,60,925,0
258,106/06/27,0,212,0,58,-3 0,0,0 8,0.46%,0.00%,0,15.37,15.47,15.37,15.44,0.09,0.59%,252,3891,0
259,106/06/26,0,254,0,61,4 8,0,0 7,0.49%,0.00%,0,15.19,15.35,15.13,15.35,0.25,1.66%,363,5545,0
260,106/06/23,0,32,0,57,0 0,0,0 4,0.45%,0.00%,0,15.14,15.14,15.09,15.1,-0.04,-0.26%,44,670,0
261,106/06/22,0,63,0,57,0 9,0,-1 8,0.45%,0.00%,0,15.13,15.14,15.1,15.14,0.01,0.07%,69,1043,0
262,106/06/21,0,65,0,57,4 4,1,0 10,0.45%,1.75%,0,15.15,15.21,15.07,15.13,0.02,0.13%,145,2193,0
263,106/06/20,0,173,0,53,8 9,1,0 1,0.42%,1.89%,0,15.05,15.11,15.04,15.11,0.11,0.73%,234,3533,0
264,106/06/19,0,370,0,45,0 9,1,0 4,0.36%,2.22%,0,14.93,15.05,14.93,15.0,0.03,0.20%,389,5836,0
265,106/06/16,0,2,0,45,-1 5,1,0 8,0.36%,2.22%,0,14.92,14.97,14.92,14.97,0.05,0.34%,8,120,0
266,106/06/15,0,22,0,46,0 1,1,0 6,0.37%,2.17%,0,14.9,14.92,14.86,14.92,0.01,0.07%,46,685,0
267,106/06/14,0,42,0,46,0 5,1,0 3,0.37%,2.17%,0,14.98,14.99,14.91,14.91,-0.08,-0.53%,57,853,0
268,106/06/13,0,71,0,46,-1 6,1,0 6,0.37%,2.17%,0,14.96,15.02,14.96,14.99,0.03,0.20%,114,1712,0
269,106/06/12,0,23,0,47,-5 3,1,0 3,0.37%,2.13%,0,14.96,15.0,14.96,14.96,0.03,0.20%,56,838,0
270,106/06/09,0,5,0,52,0 8,1,0 8,0.41%,1.92%,0,14.95,15.04,14.9,14.93,0.0,0.00%,64,955,0
271,106/06/08,0,15,0,52,0 6,1,0 10,0.41%,1.92%,0,14.95,15.0,14.92,14.93,-0.02,-0.13%,33,493,0
272,106/06/07,0,0,0,52,0 9,1,0 2,0.41%,1.92%,0,14.93,15.0,14.93,14.95,0.02,0.13%,47,702,0
273,106/06/06,0,-1,0,52,0 7,1,0 10,0.41%,1.92%,0,15.03,15.03,14.93,14.93,-0.07,-0.47%,22,330,0
274,106/06/05,0,-10,0,52,0 2,1,0 5,0.41%,1.92%,0,15.02,15.02,14.91,15.0,0.03,0.20%,565,8425,0
275,106/06/03,0,-20,0,52,1 1,1,0 10,0.41%,1.92%,0,14.93,15.04,14.93,14.97,-0.02,-0.13%,222,3323,0
276,106/06/02,0,-8,0,51,0 7,1,0 0,0.40%,1.96%,0,14.96,15.02,14.93,14.99,0.08,0.54%,58,869,0
277,106/06/01,0,-1,0,51,0 6,1,0 1,0.40%,1.96%,0,14.91,14.99,14.91,14.91,-0.04,-0.27%,42,630,0
278,106/05/31,0,-9,0,51,0 7,1,0 5,0.40%,1.96%,0,15.0,15.01,14.95,14.95,-0.06,-0.40%,44,660,0
279,106/05/26,0,51,0,51,0 6,1,0 3,0.40%,1.96%,0,15.05,15.06,14.99,15.01,-0.03,-0.20%,58,871,0
280,106/05/25,0,130,0,51,4 3,1,0 8,0.40%,1.96%,0,15.0,15.04,14.99,15.04,0.01,0.07%,151,2269,0
281,106/05/24,0,0,0,47,0 0,1,0 8,0.37%,2.13%,0,15.06,15.06,15.01,15.03,0.02,0.13%,14,211,0
282,106/05/23,0,107,0,47,0 8,1,0 7,0.37%,2.13%,0,15.04,15.04,15.01,15.01,-0.02,-0.13%,125,1883,0
283,106/05/22,0,24,0,47,0 0,1,0 4,0.37%,2.13%,0,15.02,15.04,15.01,15.03,0.01,0.07%,31,466,0
284,106/05/19,0,173,-162,47,-15 9,1,0 8,0.37%,2.13%,0,15.05,15.05,14.99,15.02,-0.04,-0.27%,196,2947,0
285,106/05/18,0,46,0,62,-2 4,1,0 10,0.49%,1.61%,0,15.15,15.15,15.06,15.06,-0.14,-0.92%,67,1010,0
286,106/05/17,0,13,0,64,9 9,1,0 1,0.51%,1.56%,0,15.23,15.23,15.17,15.2,0.02,0.13%,78,1185,0
287,106/05/16,0,233,0,55,5 9,1,0 4,0.43%,1.82%,0,15.13,15.21,15.13,15.18,0.06,0.40%,322,4888,0
288,106/05/15,0,508,0,50,-1 5,1,0 8,0.39%,2.00%,0,15.0,15.12,15.0,15.12,0.12,0.80%,521,7856,0
289,106/05/12,0,200,0,51,0 1,1,0 6,0.39%,1.96%,0,14.98,15.0,14.96,15.0,0.04,0.27%,215,3224,0
290,106/05/11,0,50,0,51,0 5,1,0 3,0.39%,1.96%,0,14.95,14.96,14.94,14.96,0.05,0.34%,55,822,0
291,106/05/10,0,12,0,51,0 6,1,0 6,0.39%,1.96%,0,14.93,14.97,14.91,14.91,0.0,0.00%,27,404,0
292,106/05/09,0,34,0,51,0 3,1,0 3,0.39%,1.96%,0,14.98,15.0,14.9,14.91,-0.03,-0.20%,46,687,0
293,106/05/08,0,37,0,51,0 8,1,0 8,0.39%,1.96%,0,14.96,14.97,14.94,14.94,0.01,0.07%,42,633,0
294,106/05/05,0,1,0,51,-1 6,1,0 10,0.39%,1.96%,0,15.0,15.0,14.93,14.93,-0.07,-0.47%,19,285,0
295,106/05/04,0,261,0,52,0 9,1,0 2,0.40%,1.92%,0,14.99,15.05,14.97,15.0,0.01,0.07%,270,4049,0
296,106/05/03,0,20,0,52,0 7,1,0 10,0.40%,1.92%,0,15.0,15.0,14.96,14.99,0.05,0.33%,77,1154,0
297,106/05/02,0,80,-2,52,0 2,1,0 5,0.40%,1.92%,0,14.83,14.94,14.83,14.94,0.14,0.95%,108,1608,0
