,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
224,106/07/07,0,-1,0,0,0 6,0,0 10,0.00%,-,0,47.15,47.15,47.15,47.15,-0.12,-0.25%,2,77,0.0
225,106/07/06,0,-23,0,0,0 9,0,0 2,0.00%,-,0,47.38,47.38,47.27,47.27,0.17,0.36%,26,1219,0.0
226,106/07/05,0,-1,0,0,0 7,0,0 10,0.00%,-,0,47.1,47.1,47.1,47.1,-0.21,-0.44%,1,47,0.0
227,106/07/04,0,4,0,0,0 2,0,0 5,0.00%,-,0,47.34,47.34,47.31,47.31,0.17,0.36%,4,189,0.0
228,106/07/03,0,7,0,0,0 1,0,0 10,0.00%,-,0,47.25,47.28,47.14,47.14,-0.23,-0.49%,10,463,0.0
229,106/06/30,0,-2,0,0,0 7,0,0 5,0.00%,-,0,47.55,47.55,47.22,47.37,-0.18,-0.38%,4,190,0.0
230,106/06/29,0,-1,0,0,0 6,0,0 3,0.00%,-,0,47.67,47.67,47.55,47.55,0.25,0.53%,4,204,0.0
231,106/06/28,0,0,0,0,0 3,0,0 8,0.00%,-,0,47.16,47.39,47.16,47.3,-0.24,-0.50%,8,379,0.0
232,106/06/27,0,2,0,0,0 0,0,0 8,0.00%,-,0,47.6,47.6,47.54,47.54,0.0,0.00%,3,143,0.0
233,106/06/26,0,-18,0,0,0 8,0,0 7,0.00%,-,0,47.2,47.57,47.2,47.54,0.65,1.39%,43,2020,0.0
234,106/06/23,0,-6,0,0,0 0,0,0 4,0.00%,-,0,47.0,47.0,46.89,46.89,0.44,0.95%,6,291,0.0
235,106/06/21,0,-2,0,0,0 4,0,0 10,0.00%,-,0,46.5,46.5,46.45,46.45,-0.23,-0.49%,3,125,0.0
236,106/06/20,0,7,1,0,0 9,0,0 1,0.00%,-,0,46.2,46.82,46.2,46.68,0.6,1.30%,14,635,0.0
237,106/06/19,0,2,0,0,0 9,0,0 4,0.00%,-,0,45.69,46.08,45.69,46.08,0.47,1.03%,8,367,0.0
238,106/06/16,0,-23,0,0,0 5,0,0 8,0.00%,-,0,45.6,45.63,45.59,45.61,0.4,0.88%,24,1101,0.0
239,106/06/14,0,-3,0,0,0 5,0,0 3,0.00%,-,0,45.26,45.26,45.21,45.21,-0.65,-1.42%,3,136,0.0
240,106/06/08,0,-2,0,0,0 6,0,0 10,0.00%,-,0,45.86,45.86,45.86,45.86,0.16,0.35%,2,105,0.0
241,106/06/07,0,2,0,0,0 9,0,0 2,0.00%,-,0,45.71,45.71,45.62,45.7,0.0,0.00%,3,155,0.0
242,106/06/06,0,-18,0,0,0 7,0,0 10,0.00%,-,0,45.21,45.7,45.19,45.7,-0.09,-0.20%,23,1050,0.0
243,106/06/05,0,0,0,0,0 2,0,0 5,0.00%,-,0,45.31,45.79,45.31,45.79,0.49,1.08%,2,102,0.0
244,106/06/03,0,1,0,0,0 1,0,0 10,0.00%,-,0,45.3,45.3,45.3,45.3,-0.01,-0.02%,1,66,0.0
245,106/06/02,0,1,0,0,0 7,0,0 0,0.00%,-,0,45.31,45.31,45.31,45.31,0.21,0.47%,4,190,0.0
246,106/06/01,0,-1,0,0,0 6,0,0 1,0.00%,-,0,45.1,45.1,45.1,45.1,-0.07,-0.15%,1,60,0.0
247,106/05/26,0,-15,0,0,0 6,0,0 3,0.00%,-,0,45.17,45.17,45.17,45.17,-0.03,-0.07%,17,768,0.0
248,106/05/25,0,1,0,0,0 3,0,0 8,0.00%,-,0,45.18,45.2,45.18,45.2,0.28,0.62%,3,136,0.0
249,106/05/24,0,1,0,0,0 0,0,0 8,0.00%,-,0,44.92,44.92,44.92,44.92,0.0,0.00%,1,45,0.0
250,106/05/23,0,0,0,0,0 8,0,0 7,0.00%,-,0,44.59,44.92,44.59,44.92,0.3,0.67%,6,280,0.0
251,106/05/18,0,1,0,0,0 4,0,0 10,0.00%,-,0,44.62,44.62,44.62,44.62,-0.16,-0.36%,1,45,0.0
252,106/05/17,0,1,0,0,0 9,0,0 1,0.00%,-,0,44.78,44.78,44.78,44.78,-0.07,-0.16%,1,53,0.0
253,106/05/16,0,-21,0,0,0 9,0,0 4,0.00%,-,0,44.85,44.85,44.85,44.85,0.1,0.22%,21,942,0.0
254,106/05/15,0,0,0,0,0 5,0,0 8,0.00%,-,0,44.78,44.78,44.75,44.75,44.75,æ­£ç„¡çª®å¤§%,15,671,0.0
255,106/05/12,0,0,0,0,0 1,0,0 6,0.00%,-,0,0.0,0.0,0.0,0.0,-44.92,-100.00%,458,20105,
256,106/05/11,0,6,0,0,0 5,0,0 3,0.00%,-,0,44.8,45.0,44.8,44.92,0.12,0.27%,7,314,0.0
257,106/05/10,0,-1,0,0,0 6,0,0 6,0.00%,-,0,44.8,44.8,44.8,44.8,0.33,0.74%,1,55,0.0
258,106/05/08,0,-16,0,0,0 8,0,0 8,0.00%,-,0,44.42,44.47,44.42,44.47,0.1,0.23%,20,894,0.0
259,106/05/05,0,-1,0,0,0 6,0,0 10,0.00%,-,0,44.37,44.37,44.37,44.37,-0.19,-0.43%,1,47,0.0
260,106/05/04,0,0,0,0,0 9,0,0 2,0.00%,-,0,44.56,44.56,44.56,44.56,0.11,0.25%,1,45,0.0
