,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
232,106/06/28,0,17,0,0,0 3,0,0 8,0.00%,-,0,47.65,47.71,47.42,47.42,-0.38,-0.79%,18,856,0
233,106/06/27,0,-2,0,0,0 0,0,0 8,0.00%,-,0,48.15,48.15,47.8,47.8,0.41,0.87%,5,240,0
234,106/06/26,0,-101,101,0,0 8,0,0 7,0.00%,-,0,47.11,47.67,47.11,47.39,0.31,0.66%,103,4873,0
235,106/06/23,0,25,0,0,0 0,0,0 4,0.00%,-,0,47.16,47.16,47.05,47.08,0.02,0.04%,28,1320,0
236,106/06/22,0,7,0,0,0 9,0,0 8,0.00%,-,0,46.88,47.06,46.88,47.06,0.37,0.79%,8,376,0
237,106/06/21,0,58,0,0,0 4,0,0 10,0.00%,-,0,46.88,46.88,46.61,46.69,-0.36,-0.77%,60,2800,0
238,106/06/20,0,4,0,0,0 9,0,0 1,0.00%,-,0,46.48,47.05,46.48,47.05,0.81,1.75%,13,608,0
239,106/06/19,0,-5,0,0,0 9,0,0 4,0.00%,-,0,46.24,46.24,46.24,46.24,0.57,1.25%,15,694,0
240,106/06/16,0,-3,0,0,0 5,0,0 8,0.00%,-,0,45.53,45.67,45.53,45.67,0.12,0.26%,3,137,0
241,106/06/15,0,-1,0,0,0 1,0,0 6,0.00%,-,0,45.55,45.55,45.55,45.55,-0.21,-0.46%,1,46,0
242,106/06/14,0,-3,0,0,0 5,0,0 3,0.00%,-,0,45.76,45.76,45.76,45.76,0.13,0.28%,3,137,0
243,106/06/13,0,-2,0,0,0 6,0,0 6,0.00%,-,0,45.69,45.69,45.63,45.63,0.02,0.04%,3,137,0
244,106/06/12,0,2,0,0,0 3,0,0 3,0.00%,-,0,45.67,45.67,45.52,45.61,-0.56,-1.21%,5,228,0
245,106/06/09,0,-7,0,0,0 8,0,0 8,0.00%,-,0,46.28,46.28,46.17,46.17,-0.01,-0.02%,12,554,0
246,106/06/08,0,2,0,0,0 6,0,0 10,0.00%,-,0,46.25,46.25,46.16,46.18,-0.07,-0.15%,6,277,0
247,106/06/07,0,-5,0,0,0 9,0,0 2,0.00%,-,0,46.36,46.36,46.1,46.25,0.05,0.11%,7,324,0
248,106/06/06,0,14,0,0,0 7,0,0 10,0.00%,-,0,46.22,46.39,46.18,46.2,0.02,0.04%,18,832,0
249,106/06/05,0,1,0,0,0 2,0,0 5,0.00%,-,0,46.18,46.18,46.18,46.18,0.0,0.00%,1,46,0
250,106/06/03,0,-2,0,0,0 1,0,0 10,0.00%,-,0,46.12,46.18,46.12,46.18,0.33,0.72%,2,92,0
251,106/06/02,0,4,0,0,0 7,0,0 0,0.00%,-,0,45.94,45.95,45.85,45.85,0.21,0.46%,5,230,0
252,106/06/01,0,10,0,0,0 6,0,0 1,0.00%,-,0,45.61,45.64,45.48,45.64,-0.08,-0.17%,12,547,0
253,106/05/31,0,-5,0,0,0 7,0,0 5,0.00%,-,0,45.94,45.94,45.72,45.72,-0.2,-0.44%,5,229,0
254,106/05/26,0,4,0,0,0 6,0,0 3,0.00%,-,0,45.78,45.92,45.78,45.92,0.13,0.28%,7,321,0
255,106/05/25,0,5,0,0,0 3,0,0 8,0.00%,-,0,45.62,45.82,45.62,45.79,0.47,1.04%,25,1144,0
256,106/05/24,0,2,0,0,0 0,0,0 8,0.00%,-,0,45.32,45.32,45.32,45.32,-0.11,-0.24%,2,91,0
257,106/05/23,0,-3,0,0,0 8,0,0 7,0.00%,-,0,45.41,45.59,45.41,45.43,0.21,0.46%,5,227,0
258,106/05/22,0,7,0,0,0 0,0,0 4,0.00%,-,0,45.2,45.22,45.16,45.22,0.12,0.27%,48,2170,0
259,106/05/19,0,10,0,0,0 9,0,0 8,0.00%,-,0,45.09,45.14,45.09,45.1,-0.42,-0.92%,11,496,0
260,106/05/17,0,-4,0,0,0 9,0,0 1,0.00%,-,0,45.54,45.54,45.52,45.52,-0.08,-0.18%,6,273,0
261,106/05/16,0,0,0,0,0 9,0,0 4,0.00%,-,0,45.46,45.6,45.45,45.6,0.16,0.35%,5,227,0
262,106/05/15,0,39,0,0,0 5,0,0 8,0.00%,-,0,45.38,45.54,45.38,45.44,-0.24,-0.53%,41,1864,0
263,106/05/12,0,-3,0,0,0 1,0,0 6,0.00%,-,0,45.6,45.68,45.6,45.68,0.18,0.40%,3,137,0
264,106/05/11,0,4,0,0,0 5,0,0 3,0.00%,-,0,45.39,45.5,45.37,45.5,0.15,0.33%,25,1137,0
265,106/05/10,0,16,0,0,0 6,0,0 6,0.00%,-,0,45.35,45.48,45.35,45.35,-0.3,-0.66%,76,3450,0
266,106/05/09,0,-5,0,0,0 3,0,0 3,0.00%,-,0,45.73,45.73,45.65,45.65,0.59,1.31%,5,229,0
267,106/05/08,0,-2,0,0,0 8,0,0 8,0.00%,-,0,45.07,45.07,45.06,45.06,0.12,0.27%,2,90,0
268,106/05/05,0,1,0,0,0 6,0,0 10,0.00%,-,0,45.12,45.12,44.82,44.94,-0.22,-0.49%,5,225,0
269,106/05/04,0,-1,0,0,0 9,0,0 2,0.00%,-,0,45.16,45.16,45.16,45.16,0.09,0.20%,1,45,0
270,106/05/03,0,1,0,0,0 7,0,0 10,0.00%,-,0,45.02,45.07,45.02,45.07,0.09,0.20%,4,180,0
271,106/05/02,0,-1,0,0,0 2,0,0 5,0.00%,-,0,44.98,44.98,44.98,44.98,0.53,1.19%,1,45,0
